"Name","AltName","OrigName","County1","County2","County3","State","Established","Continuous","Discontinued","StampIndex","ID","OrigCounty","GNIS.Name","GNIS.County","GNIS.State","GNIS.FEATURE_ID","GNIS.Feature.Class","GNIS.OrigName","GNIS.OrigCounty","GNIS.Latitude","GNIS.Longitude","GNIS.ELEV_IN_M","GNIS.ELEV_IN_FT","GNIS.Match","GNIS.Dist"
"BUCKSWAMP",NA,"BUCKSWAMP","DILLON",NA,NA,"SC","1882",TRUE,"1902","5",7623,"Dillon","BUCKSWAMP","DILLON","SC","1247796","Church","Buckswamp Baptist Church","Dillon","34.3009942","-79.2455998","24","79",TRUE,NA
"ENON",NA,"ENON","BOONE",NA,NA,"AR","1884",TRUE,"1887","7",18553,"Boone","ENON","BOONE","AR","48902","Church","Enon Church","Boone","36.3817349","-92.8985052","242","794",TRUE,NA
"EPHESUS",NA,"EPHESUS","DOUGLAS",NA,NA,"GA","1882",FALSE,"1892","7",18615,"Douglas","EPHESUS","DOUGLAS","GA","313967","Church","Ephesus Church","Douglas","33.7112194","-84.8513279","348","1142",TRUE,NA
"FREDERICA",NA,"FREDERICA","GLYNN",NA,NA,"GA","1803",FALSE,"1878","4",21197,"Glynn","FREDERICA","GLYNN","GA","2502246","Church","Frederica Presbyterian Church","Glynn","31.2203","-81.388","4","13",TRUE,NA
"GLENDALE",NA,"GLENDALE","MONROE",NA,NA,"AL","1879",TRUE,"1899","6",22719,"Monroe","GLENDALE","MONROE","AL","136525","Church","Glendale Church (historical)","Monroe","31.6062709","-87.2072059","109","358",TRUE,NA
"HAPPY",NA,"HAPPY","LEE",NA,NA,"AR","1897",TRUE,"1916","4",24999,"Lee","HAPPY","LEE","AR","49834","Church","Happy Church","Lee","34.8595415","-90.4087111","61","200",TRUE,NA
"HEYWARD",NA,"HEYWARD","JASPER",NA,NA,"SC","1890",TRUE,"1909","4",26308,"Jasper","HEYWARD","JASPER","SC","1245967","Church","Heyward Church","Jasper","32.4557456","-80.9001077","2","7",TRUE,NA
"HOMESTEAD",NA,"HOMESTEAD","SCOTT",NA,NA,"MS","1891",TRUE,"1907","5",27235,"Scott","HOMESTEAD","SCOTT","MS","671378","Church","Homestead Church","Scott","32.2226485","-89.7150737","124","407",TRUE,NA
"LAKE SWAMP",NA,"LAKE SWAMP","HORRY",NA,NA,"SC","1844",TRUE,"1854","8",31309,"Horry","LAKE SWAMP","HORRY","SC","1243804","Church","Lake Swamp Church","Horry","34.1018357","-79.0044767","24","79",TRUE,NA
"LONG RUN",NA,"LONG RUN","FAIRFIELD",NA,NA,"SC","1853",FALSE,"1911","4",33680,"Fairfield","LONG RUN","FAIRFIELD","SC","1246421","Church","Long Run Church","Fairfield","34.3107031","-81.2750945","141","463",TRUE,NA
"MIDDLETOWN",NA,"MIDDLETOWN","SUFFOLK",NA,NA,"NY","1795",TRUE,"1796","9",37169,"Suffolk","MIDDLETOWN","SUFFOLK","NY","2124776","Church","Middletown Presbyterian Church (historical)","Suffolk","40.8783333","-72.9633333","27","89",TRUE,NA
"OLD RIVER",NA,"OLD RIVER","NATCHITOCHES",NA,NA,"LA","1893",TRUE,"1897","5",42485,"Natchitoches","OLD RIVER","NATCHITOCHES","LA","555549","Church","Old River Church","Natchitoches","31.6410007","-93.0662744","31","102",TRUE,NA
"PLUM CREEK",NA,"PLUM CREEK","INDIANA",NA,NA,"PA","1838",TRUE,"1843","8",45882,"Indiana","PLUM CREEK","INDIANA","PA","1184114","Church","Plum Creek Church","Indiana","40.7317313","-79.2033706","330","1083",TRUE,NA
"RIVERSINK",NA,"RIVERSINK","WAKULLA",NA,NA,"FL","1897",TRUE,"1898","6",48918,"Wakulla","RIVERSINK","WAKULLA","FL","306740","Church","Riversink Baptist Church","Wakulla","30.1835358","-84.3693443","7","23",TRUE,NA
"SAINT MARY",NA,"SAINT MARY","POINTE COUPEE",NA,NA,"LA","1878",TRUE,"1879","7",50568,"Pointe Coupee","SAINT MARY","POINTE COUPEE","LA","555914","Church","Saint Mary Church","Pointe Coupee","30.6210209","-91.3645552","10","33",TRUE,NA
"SUGAR VALLEY",NA,"SUGAR VALLEY","CLINTON",NA,NA,"PA","1829",TRUE,"1888","3",55865,"Clinton","SUGAR VALLEY","CLINTON","PA","1188980","Church","Sugar Valley Church","Clinton","41.0353509","-77.2246911","398","1306",TRUE,NA
"WAYSIDE",NA,"WAYSIDE","PICKENS",NA,NA,"SC","1854",TRUE,"1858","9",60817,"Pickens","WAYSIDE","PICKENS","SC","1243576","Church","Wayside Church","Pickens","34.8748387","-82.5837409","326","1070",TRUE,NA
"WILLOW SWAMP",NA,"WILLOW SWAMP","ORANGEBURG",NA,NA,"SC","1858",FALSE,"1884","6",62892,"Orangeburg","WILLOW SWAMP","ORANGEBURG","SC","1251461","Church","Willow Swamp Baptist Church","Orangeburg","33.4240419","-81.1367669","76","249",TRUE,NA
"ABRAMS FALLS",NA,"ABRAMS FALLS","WASHINGTON",NA,NA,"VA","1889",TRUE,"1913","4",64392,"Washington","ABRAMS FALLS","WASHINGTON","VA","1462341","Church","Abrams Falls Church","Washington","36.6801037","-82.2765279","430","1411",TRUE,NA
"ALPINE",NA,"ALPINE","SAMPSON",NA,NA,"NC","1894",TRUE,"1915","4",65170,"Sampson","ALPINE","SAMPSON","NC","980150","Church","Alpine Church","Sampson","34.6712806","-78.2205512","24","79",TRUE,NA
"ALSILE",NA,"ALSILE","WHITLEY",NA,NA,"KY","1891",TRUE,"1893","6",65182,"Whitley","ALSILE","WHITLEY","KY","510249","Church","Alsile Church","Whitley","36.7198047","-84.2413246","381","1250",TRUE,NA
"AMBROSE",NA,"AMBROSE","FULTON",NA,NA,"OH","1890",TRUE,"1901","4",65357,"Fulton","AMBROSE","FULTON","OH","1083960","Church","Ambrose Baptist Church","Fulton","41.6236619","-84.2541153","221","725",TRUE,NA
"ANAH",NA,"ANAH","WASHBURN",NA,NA,"WI","1902",TRUE,"1907","5",65464,"Washburn","ANAH","WASHBURN","WI","1560848","Church","Anah Church","Washburn","45.8560596","-91.7632294","345","1132",TRUE,NA
"ANTIOCH",NA,"ANTIOCH","ROBESON",NA,NA,"NC","1870",TRUE,"1902","5",65669,"Robeson","ANTIOCH","ROBESON","NC","980210","Church","Antioch Church","Robeson","34.4812763","-79.0333656","34","112",TRUE,NA
"ANTIOCH MILLS",NA,"ANTIOCH MILLS","HARRISON",NA,NA,"KY","1872",TRUE,"1904","4",65673,"Harrison","ANTIOCH MILLS","HARRISON","KY","2564151","Church","Antioch Mills Christian Church (historical)","Harrison","38.5667239","-84.2943477","207","679",TRUE,NA
"ASBURY",NA,"ASBURY","ANNE ARUNDEL",NA,NA,"MD","1887",TRUE,"1902","4",66109,"Anne Arundel","ASBURY","ANNE ARUNDEL","MD","582930","Church","Asbury Church","Anne Arundel","39.0853878","-76.5480188","11","36",TRUE,NA
"ASHES CREEK",NA,"ASHES CREEK","SPENCER",NA,NA,"KY","1851",TRUE,"1855","7",66160,"Spencer","ASHES CREEK","SPENCER","KY","486090","Church","Ashes Creek Church","Spencer","37.991175","-85.2796756","176","577",TRUE,NA
"BAILE",NA,"BAILE","DAVIESS",NA,NA,"IN","1897",TRUE,"1902","5",66775,"Daviess","BAILE","DAVIESS","IN","430399","Church","Baile Church","Daviess","38.836992","-87.0358416","146","479",TRUE,NA
"BAKERS CREEK",NA,"BAKERS CREEK","BLADEN",NA,NA,"NC","1849",FALSE,"1859","7",66835,"Bladen","BAKERS CREEK","BLADEN","NC","980454","Church","Bakers Creek Church","Bladen","34.6412806","-78.7222401","46","151",TRUE,NA
"BALLOT",NA,"BALLOT","JOHNSON",NA,NA,"KY","1902",TRUE,"1935","2",66930,"Johnson","BALLOT","JOHNSON","KY","510018","Church","Ballot Church","Johnson","37.7928709","-82.9182205","281","922",TRUE,NA
"BALTIMORE",NA,"BALTIMORE","HICKMAN",NA,NA,"KY","1853",FALSE,"1899","4",66965,"Hickman","BALTIMORE","HICKMAN","KY","486308","Church","Baltimore Church","Hickman","36.6758916","-88.8170006","144","472",TRUE,NA
"BARKERS",NA,"BARKERS","ROBESON",NA,NA,"NC","1882",TRUE,"1883","8",67147,"Robeson","BARKERS","ROBESON","NC","1025111","Church","Barkers Church","Robeson","34.7051645","-78.9600293","42","138",TRUE,NA
"BATAVIA",NA,"BATAVIA","TODD",NA,NA,"MN","1890",TRUE,"1904","5",67398,"Todd","BATAVIA","TODD","MN","639717","Church","Batavia Church","Todd","46.1877418","-94.7630746","388","1273",TRUE,NA
"BEAR LITHIA",NA,"BEAR LITHIA","ROCKINGHAM",NA,NA,"VA","1893",TRUE,"1902","6",67652,"Rockingham","BEAR LITHIA","ROCKINGHAM","VA","1462897","Church","Bear Lithia Church","Rockingham","38.4379036","-78.6058486","315","1033",TRUE,NA
"BEARPAW",NA,"BEARPAW","CHEROKEE",NA,NA,"NC","1909",TRUE,"1916","4",67688,"Cherokee","BEARPAW","CHEROKEE","NC","1009012","Church","Bearpaw Church","Cherokee","35.1070254","-84.1788047","471","1545",TRUE,NA
"BEE TREE",NA,"BEE TREE","BUNCOMBE",NA,NA,"NC","1907",TRUE,"1924","3",67880,"Buncombe","BEE TREE","BUNCOMBE","NC","1009145","Church","Bee Tree Church","Buncombe","35.6315039","-82.4101224","721","2365",TRUE,NA
"BENSALEM",NA,"BENSALEM","MOORE",NA,NA,"NC","1873",FALSE,"1906","5",68346,"Moore","BENSALEM","MOORE","NC","1009184","Church","Bensalem Church","Moore","35.3423684","-79.6322553","176","577",TRUE,NA
"BETHEL",NA,"BETHEL","BEDFORD",NA,NA,"VA","1877",TRUE,"1877","9",68638,"Bedford","BETHEL","BEDFORD","VA","1463174","Church","Bethel Church","Bedford","37.2893104","-79.3075258","265","869",TRUE,NA
"BETHESDA",NA,"BETHESDA","GASTON",NA,NA,"NC","1892",TRUE,"1894","7",68655,"Gaston","BETHESDA","GASTON","NC","981188","Church","Bethesda Church","Gaston","35.2220836","-81.0995205","228","748",TRUE,NA
"BEULAH",NA,"BEULAH","LAWRENCE",NA,NA,"OH","1864",TRUE,"1866","8",68699,"Lawrence","BEULAH","LAWRENCE","OH","1037975","Church","Beulah Church","Lawrence","38.4536955","-82.3257051","171","561",TRUE,NA
"BIG CREEK",NA,"BIG CREEK","MONROE",NA,NA,"WI","1862",TRUE,"1872","7",68789,"Monroe","BIG CREEK","MONROE","WI","1561702","Church","Big Creek Church","Monroe","43.9569098","-90.8956897","245","804",TRUE,NA
"BLACKFORD",NA,"BLACKFORD","HANCOCK",NA,NA,"KY","1851",TRUE,"1868","6",69194,"Hancock","BLACKFORD","HANCOCK","KY","487411","Church","Blackford Baptist Church","Hancock","37.8181093","-86.7955447","169","554",TRUE,NA
"BLISSVILLE",NA,"BLISSVILLE","MARSHALL",NA,NA,"IN","1850",TRUE,"1855","9",69401,"Marshall","BLISSVILLE","MARSHALL","IN","431187","Church","Blissville Church","Marshall","41.3864331","-86.4169537","241","791",TRUE,NA
"BLOOMINGDALE",NA,"BLOOMINGDALE","CABELL",NA,NA,"WV","1851",FALSE,"1865","7",69481,"Cabell","BLOOMINGDALE","CABELL","WV","1536112","Church","Bloomingdale Church","Cabell","38.3473084","-82.2943139","174","571",TRUE,NA
"BLUE RIVER",NA,"BLUE RIVER","SHELBY",NA,NA,"IN","1856",TRUE,"1858","9",69582,"Shelby","BLUE RIVER","SHELBY","IN","431244","Church","Blue River Church","Shelby","39.4256058","-85.8924849","234","768",TRUE,NA
"BLUE RUN",NA,"BLUE RUN","ORANGE",NA,NA,"VA","1820",TRUE,"1823","9",69589,"Orange","BLUE RUN","ORANGE","VA","1496474","Church","Blue Run Baptist Church","Orange","38.205411","-78.2438935","128","420",TRUE,NA
"BLUEWING",NA,"BLUEWING","GRANVILLE",NA,NA,"NC","1841",TRUE,"1905","5",69628,"Granville","BLUEWING","GRANVILLE","NC","981642","Church","Bluewing Church","Granville","36.5209742","-78.7797284","159","522",TRUE,NA
"BOWLUSVILLE",NA,"BOWLUSVILLE","CLARK",NA,NA,"OH","1861",TRUE,"1920","3",70147,"Clark","BOWLUSVILLE","CLARK","OH","1051254","Church","Bowlusville United Methodist Church","Clark","40.0261705","-83.7949294","292","958",TRUE,NA
"BRAMLETTE",NA,"BRAMLETTE","GALLATIN",NA,NA,"KY","1865",TRUE,"1879","6",70374,"Gallatin","BRAMLETTE","GALLATIN","KY","487815","Church","Bramlette Church","Gallatin","38.6872864","-84.9402266","187","614",TRUE,NA
"BRANDY KEG",NA,"BRANDY KEG","FLOYD",NA,NA,"KY","1905",TRUE,"1915","3",70414,"Floyd","BRANDY KEG","FLOYD","KY","509971","Church","Brandy Keg Church","Floyd","37.6787083","-82.7259914","199","653",TRUE,NA
"BRISCOE RUN",NA,"BRISCOE RUN","WOOD",NA,NA,"WV","1848",TRUE,"1892","4",70758,"Wood","BRISCOE RUN","WOOD","WV","1556484","Church","Briscoe Run Baptist Church","Wood","39.3447967","-81.5231791","192","630",TRUE,NA
"BRISTOL",NA,"BRISTOL","ASHE",NA,NA,"NC","1881",FALSE,"1889","7",70769,"Ashe","BRISTOL","ASHE","NC","981916","Church","Bristol Church","Ashe","36.440125","-81.4603816","928","3045",TRUE,NA
"BROOKLAND",NA,"BROOKLAND","PERSON",NA,NA,"NC","1899",TRUE,"1901","6",70935,"Person","BROOKLAND","PERSON","NC","981965","Church","Brookland United Methodist Church","Person","36.3598633","-78.9561206","212","696",TRUE,NA
"BROOKLYN",NA,"BROOKLYN","HENNEPIN",NA,NA,"MN","1869",TRUE,"1877","7",70945,"Hennepin","BROOKLYN","HENNEPIN","MN","640510","Church","Brooklyn Church","Hennepin","45.0805204","-93.3543958","266","873",TRUE,NA
"BRUSH CREEK",NA,"BRUSH CREEK","WAYNE",NA,NA,"IL","1858",TRUE,"1867","6",71222,"Wayne","BRUSH CREEK","WAYNE","IL","405037","Church","Brush Creek Church","Wayne","38.5483811","-88.6136636","146","479",TRUE,NA
"BRUSH CREEK",NA,"BRUSH CREEK","GREEN",NA,NA,"KY","1841",FALSE,"1846","7",71226,"Green","BRUSH CREEK","GREEN","KY","488082","Church","Brush Creek Baptist Church","Green","37.3433924","-85.6230219","174","571",TRUE,NA
"CAMERON",NA,"CAMERON","SCOTT",NA,NA,"VA","1882",FALSE,"1911","4",72376,"Scott","CAMERON","SCOTT","VA","1464300","Church","Cameron Church","Scott","36.595099","-82.6554345","384","1260",TRUE,NA
"CAMP CREEK",NA,"CAMP CREEK","KOSCIUSKO",NA,NA,"IN","1849",TRUE,"1854","9",72399,"Kosciusko","CAMP CREEK","KOSCIUSKO","IN","432025","Church","Camp Creek Church","Kosciusko","41.3397679","-86.038054","256","840",TRUE,NA
"CARAWAY",NA,"CARAWAY","RANDOLPH",NA,NA,"NC","1845",FALSE,"1932","2",72664,"Randolph","CARAWAY","RANDOLPH","NC","982644","Church","Caraway Church","Randolph","35.803192","-79.9200373","218","715",TRUE,NA
"CAVE SPRING",NA,"CAVE SPRING","LOGAN",NA,NA,"KY","1880",TRUE,"1946","1",73249,"Logan","CAVE SPRING","LOGAN","KY","489134","Church","Cave Spring Church","Logan","36.9478201","-86.6822169","212","696",TRUE,NA
"CEDAR CLIFF",NA,"CEDAR CLIFF","ALAMANCE",NA,NA,"NC","1877",TRUE,"1908","5",73317,"Alamance","CEDAR CLIFF","ALAMANCE","NC","982804","Church","Cedar Cliff Church","Alamance","35.9640273","-79.3611295","166","545",TRUE,NA
"CEDAR CREEK",NA,"CEDAR CREEK","JEFFERSON",NA,NA,"KY","1856",TRUE,"1862","6",73324,"Jefferson","CEDAR CREEK","JEFFERSON","KY","489187","Church","Cedar Creek Church","Jefferson","38.1359001","-85.5780132","217","712",TRUE,NA
"CEDAR CREEK",NA,"CEDAR CREEK","RUTHERFORD",NA,NA,"NC","1849",TRUE,"1866","7",73327,"Rutherford","CEDAR CREEK","RUTHERFORD","NC","1007542","Church","Cedar Creek Church","Rutherford","35.4854","-82.1109411","335","1099",TRUE,NA
"CENTRE",NA,"CENTRE","GUILFORD",NA,NA,"NC","1819",FALSE,"1903","4",73557,"Guilford","CENTRE","GUILFORD","NC","982976","Church","Centre Church","Guilford","35.9215249","-79.8019755","239","784",TRUE,NA
"CHALK LEVEL",NA,"CHALK LEVEL","HARNETT",NA,NA,"NC","1835",FALSE,"1908","5",73656,"Harnett","CHALK LEVEL","HARNETT","NC","982990","Church","Chalk Level Church","Harnett","35.5173784","-78.9322399","124","407",TRUE,NA
"CHANCY",NA,"CHANCY","CLINTON",NA,NA,"IA","1884",TRUE,"1894","4",73723,"Clinton","CHANCY","CLINTON","IA","2000724","Church","Chancy Lutheran Church","Clinton","41.8241964","-90.2137386","194","636",TRUE,NA
"CHICKAHOMINY",NA,"CHICKAHOMINY","JAMES CITY",NA,NA,"VA","1885",TRUE,"1887","6",74148,"James City","CHICKAHOMINY","JAMES CITY","VA","1478373","Church","Chickahominy Church","James City","37.3548689","-76.8166279","37","121",TRUE,NA
"CLARKS CREEK",NA,"CLARKS CREEK","GRANT",NA,NA,"KY","1868",FALSE,"1898","5",74507,"Grant","CLARKS CREEK","GRANT","KY","489551","Church","Clarks Creek Church","Grant","38.6731224","-84.6877231","228","748",TRUE,NA
"CLEAR BRANCH",NA,"CLEAR BRANCH","WASHINGTON",NA,NA,"VA","1838",TRUE,"1875","3",74670,"Washington","CLEAR BRANCH","WASHINGTON","VA","1464966","Church","Clear Branch Church","Washington","36.6776076","-82.1317986","604","1982",TRUE,NA
"CLEAR FORK",NA,"CLEAR FORK","WHITLEY",NA,NA,"KY","1832",TRUE,"1863","5",74684,"Whitley","CLEAR FORK","WHITLEY","KY","511401","Church","Clear Fork Church","Whitley","36.6214709","-84.0893736","305","1001",TRUE,NA
"CLEAR FORK",NA,"CLEAR FORK","BELL",NA,NA,"KY","1879",FALSE,"1913","3",74685,"Bell","CLEAR FORK","BELL","KY","489630","Church","Clear Fork Church","Bell","36.6603616","-83.6615819","324","1063",TRUE,NA
"CLEAR RUN",NA,"CLEAR RUN","OHIO",NA,NA,"KY","1894",FALSE,"1906","4",74701,"Ohio","CLEAR RUN","OHIO","KY","489645","Church","Clear Run Church","Ohio","37.5378272","-86.9002702","164","538",TRUE,NA
"CLIFTON",NA,"CLIFTON","JEFFERSON",NA,NA,"KY","1887",TRUE,"1898","5",74823,"Jefferson","CLIFTON","JEFFERSON","KY","2459762","Church","Clifton Baptist Church","Jefferson","38.2550779","-85.7109199","156","512",TRUE,NA
"CLIO",NA,"CLIO","IREDELL",NA,NA,"NC","1883",TRUE,"1902","5",74923,"Iredell","CLIO","IREDELL","NC","983294","Church","Clio Church","Iredell","35.888745","-80.9672982","290","951",TRUE,NA
"CLOVER GARDEN",NA,"CLOVER GARDEN","ORANGE",NA,NA,"NC","1808",FALSE,"1866","4",74978,"Orange","CLOVER GARDEN","ORANGE","NC","983298","Church","Clover Garden Church","Orange","35.9184742","-79.2375156","174","571",TRUE,NA
"CONCORD",NA,"CONCORD","MONTGOMERY",NA,NA,"MD","1855",TRUE,"1859","8",75668,"Montgomery","CONCORD","MONTGOMERY","MD","583857","Church","Concord Church","Montgomery","38.986499","-77.1455346","67","220",TRUE,NA
"CONROE",NA,"CONROE","TIPPECANOE",NA,NA,"IN","1882",TRUE,"1902","4",75785,"Tippecanoe","CONROE","TIPPECANOE","IN","432901","Church","Conroe Church","Tippecanoe","40.2942031","-86.8377847","223","732",TRUE,NA
"CORINTH",NA,"CORINTH","DELAWARE",NA,NA,"IN","1879",TRUE,"1880","8",76036,"Delaware","CORINTH","DELAWARE","IN","432968","Church","Corinth Church","Delaware","40.1350443","-85.4238606","292","958",TRUE,NA
"CORINTH",NA,"CORINTH","LEE",NA,NA,"VA","1881",TRUE,"1895","5",76040,"Lee","CORINTH","LEE","VA","1465251","Church","Corinth Church","Lee","36.7289774","-83.0860035","463","1519",TRUE,NA
"CORINTH",NA,"CORINTH","WYTHE",NA,NA,"VA","1897",TRUE,"1907","5",76041,"Wythe","CORINTH","WYTHE","VA","1482712","Church","Corinth Church","Wythe","36.9417854","-81.2584331","702","2303",TRUE,NA
"CORINTH",NA,"CORINTH","BARBOUR",NA,NA,"WV","1871",TRUE,"1874","8",76043,"Barbour","CORINTH","BARBOUR","WV","1537688","Church","Corinth Church","Barbour","39.1495457","-79.8834066","434","1424",TRUE,NA
"COTTAGE HOME",NA,"COTTAGE HOME","WILLIAMSON",NA,NA,"IL","1872",TRUE,"1911","3",76235,"Williamson","COTTAGE HOME","WILLIAMSON","IL","406619","Church","Cottage Home Church","Williamson","37.6569948","-89.100911","169","554",TRUE,NA
"COX",NA,"COX","LICKING",NA,NA,"OH","1859",FALSE,"1861","9",76400,"Licking","COX","LICKING","OH","1063846","Church","Cox United Methodist Church","Licking","40.0470088","-82.4415439","264","866",TRUE,NA
"CRAB ORCHARD",NA,"CRAB ORCHARD","PRESTON",NA,NA,"WV","1803",FALSE,"1817","8",76439,"Preston","CRAB ORCHARD","PRESTON","WV","1541783","Church","Crab Orchard Church","Preston","39.5598081","-79.5931041","668","2192",TRUE,NA
"CRANE CREEK",NA,"CRANE CREEK","FLEMING",NA,NA,"KY","1865",TRUE,"1867","7",76533,"Fleming","CRANE CREEK","FLEMING","KY","511623","Church","Crane Creek Church","Fleming","38.2756353","-83.5474109","224","735",TRUE,NA
"CRESCENT HILL",NA,"CRESCENT HILL","JEFFERSON",NA,NA,"KY","1881",TRUE,"1903","4",76654,"Jefferson","CRESCENT HILL","JEFFERSON","KY","2459783","Church","Crescent Hill Baptist Church","Jefferson","38.2545913","-85.690552","165","541",TRUE,NA
"CROOKED RUN",NA,"CROOKED RUN","CULPEPER",NA,NA,"VA","1884",TRUE,"1908","5",76822,"Culpeper","CROOKED RUN","CULPEPER","VA","1465474","Church","Crooked Run Church","Culpeper","38.3620737","-78.1080557","119","390",TRUE,NA
"CROWELLS",NA,"CROWELLS","HALIFAX",NA,NA,"NC","1878",TRUE,"1914","4",76927,"Halifax","CROWELLS","HALIFAX","NC","983807","Church","Crowells Church","Halifax","36.2257098","-77.5549734","33","108",TRUE,NA
"CUMBERLAND",NA,"CUMBERLAND","PULASKI",NA,NA,"KY","1874",TRUE,"1876","7",77074,"Pulaski","CUMBERLAND","PULASKI","KY","511674","Church","Cumberland Church","Pulaski","36.9775787","-84.5127169","263","863",TRUE,NA
"DALLASANIA",NA,"DALLASANIA","SALINE",NA,NA,"IL","1899",TRUE,"1906","5",77388,"Saline","DALLASANIA","SALINE","IL","1820955","Church","Dallasania Church (historical)","Saline","37.7389377","-88.6847802","131","430",TRUE,NA
"DAN RIVER",NA,"DAN RIVER","PATRICK",NA,NA,"VA","1842",TRUE,"1846","8",77441,"Patrick","DAN RIVER","PATRICK","VA","1465583","Church","Dan River Church","Patrick","36.7118026","-80.3506142","846","2776",TRUE,NA
"DEER CREEK",NA,"DEER CREEK","PERRY",NA,NA,"IN","1911",TRUE,"1930","2",77924,"Perry","DEER CREEK","PERRY","IN","450839","Church","Deer Creek Church","Perry","38.0133917","-86.6838744","198","650",TRUE,NA
"DELANEY",NA,"DELANEY","WASHINGTON",NA,NA,"IN","1892",TRUE,"1901","5",78022,"Washington","DELANEY","WASHINGTON","IN","433446","Church","Delaney Church","Washington","38.7472775","-86.0766455","166","545",TRUE,NA
"DILDINE",NA,"DILDINE","IONIA",NA,NA,"MI","1899",TRUE,"1902","7",78526,"Ionia","DILDINE","IONIA","MI","624676","Church","Dildine Church","Ionia","43.0097543","-85.1338987","253","830",TRUE,NA
"DORA",NA,"DORA","WABASH",NA,NA,"IN","1857",TRUE,"1907","4",78847,"Wabash","DORA","WABASH","IN","433641","Church","Dora Christian Church","Wabash","40.7933772","-85.6880367","249","817",TRUE,NA
"DRY CREEK",NA,"DRY CREEK","MONTGOMERY",NA,NA,"NC","1875",TRUE,"1923","3",79227,"Montgomery","DRY CREEK","MONTGOMERY","NC","1010919","Church","Dry Creek Church","Montgomery","35.2129223","-79.7956001","176","577",TRUE,NA
"DRY RUN",NA,"DRY RUN","CRAWFORD",NA,NA,"IN","1910",TRUE,"1933","2",79246,"Crawford","DRY RUN","CRAWFORD","IN","433732","Church","Dry Run Church","Crawford","38.2470091","-86.3169215","167","548",TRUE,NA
"DRY RUN",NA,"DRY RUN","SCOTT",NA,NA,"KY","1867",FALSE,"1906","3",79247,"Scott","DRY RUN","SCOTT","KY","491241","Church","Dry Run Church","Scott","38.2756291","-84.5674429","269","883",TRUE,NA
"DUTCH COVE",NA,"DUTCH COVE","HAYWOOD",NA,NA,"NC","1884",TRUE,"1901","5",79614,"Haywood","DUTCH COVE","HAYWOOD","NC","1010952","Church","Dutch Cove Church","Haywood","35.5048292","-82.8029097","851","2792",TRUE,NA
"EAST END",NA,"EAST END","CUYAHOGA",NA,NA,"OH","1890",TRUE,"1893","5",79862,"Cuyahoga","EAST END","CUYAHOGA","OH","1072992","Church","East End Baptist Church (historical)","Cuyahoga","41.5039406","-81.6195717","207","679",TRUE,NA
"EAST MUSKEGON",NA,"EAST MUSKEGON","MUSKEGON",NA,NA,"MI","1859",TRUE,"1860","8",79933,"Muskegon","EAST MUSKEGON","MUSKEGON","MI","625236","Church","East Muskegon Church","Muskegon","43.2194609","-86.1553336","197","646",TRUE,NA
"EAST RAISINVILLE",NA,"EAST RAISINVILLE","MONROE",NA,NA,"MI","1838",TRUE,"1868","7",79964,"Monroe","EAST RAISINVILLE","MONROE","MI","625247","Church","East Raisinville Church","Monroe","41.9372676","-83.4663227","186","610",TRUE,NA
"EBENEZER",NA,"EBENEZER","CHATHAM",NA,NA,"NC","1890",FALSE,"1907","6",80086,"Chatham","EBENEZER","CHATHAM","NC","984600","Church","Ebenezer Church","Chatham","35.7023728","-79.0189009","75","246",TRUE,NA
"EDGE",NA,"EDGE","CAMPBELL",NA,NA,"VA","1902",TRUE,"1940","2",80202,"Campbell","EDGE","CAMPBELL","VA","1466172","Church","Edge Church","Campbell","37.0804193","-79.0527953","174","571",TRUE,NA
